Date,Time,Version,Stage,Iteration,Status,Configuration,Evaluation,Computation Time
2024-10-20,19:19:20,Successive Halving,6,0,Initial configuration,"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.mean',
  'ranger.min.node.size': 86,
  'ranger.mtry.power': 0.7007598493899329,
  'ranger.num.trees': 558,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.7343943180814267,
  'ranger.splitrule': 'gini',
  'repl': 6,
  'task_id': '1489',
  'trainsize': 0.24208892318724917,
})
",N/A
2024-10-20,19:19:20,Successive Halving,6,0,Discarded,"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.mean',
  'ranger.min.node.size': 86,
  'ranger.mtry.power': 0.7007598493899329,
  'ranger.num.trees': 558,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.7343943180814267,
  'ranger.splitrule': 'gini',
  'repl': 6,
  'task_id': '1489',
  'trainsize': 0.24208892318724917,
})
",N/A
2024-10-20,19:19:20,Successive Halving,6,0,Skipped,N/A,No valid configurations after top_k
2024-10-20,19:19:20,Successive Halving,6,1,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,6,2,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,6,3,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,6,4,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,6,5,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,6,6,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,5,0,Initial configuration,"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.hist',
  'ranger.min.node.size': 99,
  'ranger.mtry.power': 0.8541836640649357,
  'ranger.num.random.splits': 62,
  'ranger.num.trees': 210,
  'ranger.respect.unordered.factors': 'ignore',
  'ranger.sample.fraction': 0.13884810580113127,
  'ranger.splitrule': 'extratrees',
  'repl': 6,
  'task_id': '40536',
  'trainsize': 0.16225766495936864,
})
",N/A
2024-10-20,19:19:20,Successive Halving,5,0,Discarded,"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.hist',
  'ranger.min.node.size': 99,
  'ranger.mtry.power': 0.8541836640649357,
  'ranger.num.random.splits': 62,
  'ranger.num.trees': 210,
  'ranger.respect.unordered.factors': 'ignore',
  'ranger.sample.fraction': 0.13884810580113127,
  'ranger.splitrule': 'extratrees',
  'repl': 6,
  'task_id': '40536',
  'trainsize': 0.16225766495936864,
})
",N/A
2024-10-20,19:19:20,Successive Halving,5,0,Skipped,N/A,No valid configurations after top_k
2024-10-20,19:19:20,Successive Halving,5,1,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,5,2,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,5,3,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,5,4,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,5,5,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,4,0,Initial configuration,"Configuration(values={
  'learner_id': 'xgboost',
  'num.impute.selected.cpo': 'impute.hist',
  'repl': 2,
  'task_id': '37',
  'trainsize': 0.26062167352326243,
  'xgboost.alpha': 119.46637350729021,
  'xgboost.booster': 'dart',
  'xgboost.colsample_bylevel': 0.46975459265979524,
  'xgboost.colsample_bytree': 0.07729994865728355,
  'xgboost.eta': 0.0961978413616789,
  'xgboost.gamma': 0.0033075023914769784,
  'xgboost.lambda': 0.13100417103741022,
  'xgboost.max_depth': 8,
  'xgboost.min_child_weight': 22.480134010594416,
  'xgboost.nrounds': 1757,
  'xgboost.rate_drop': 0.5441748784529629,
  'xgboost.skip_drop': 0.33056502105802943,
  'xgboost.subsample': 0.8600180625532985,
})
",N/A
2024-10-20,19:19:20,Successive Halving,4,0,Discarded,"Configuration(values={
  'learner_id': 'xgboost',
  'num.impute.selected.cpo': 'impute.hist',
  'repl': 2,
  'task_id': '37',
  'trainsize': 0.26062167352326243,
  'xgboost.alpha': 119.46637350729021,
  'xgboost.booster': 'dart',
  'xgboost.colsample_bylevel': 0.46975459265979524,
  'xgboost.colsample_bytree': 0.07729994865728355,
  'xgboost.eta': 0.0961978413616789,
  'xgboost.gamma': 0.0033075023914769784,
  'xgboost.lambda': 0.13100417103741022,
  'xgboost.max_depth': 8,
  'xgboost.min_child_weight': 22.480134010594416,
  'xgboost.nrounds': 1757,
  'xgboost.rate_drop': 0.5441748784529629,
  'xgboost.skip_drop': 0.33056502105802943,
  'xgboost.subsample': 0.8600180625532985,
})
",N/A
2024-10-20,19:19:20,Successive Halving,4,0,Skipped,N/A,No valid configurations after top_k
2024-10-20,19:19:20,Successive Halving,4,1,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,4,2,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,4,3,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,4,4,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,3,0,Initial configuration,"Configuration(values={
  'learner_id': 'svm',
  'num.impute.selected.cpo': 'impute.hist',
  'repl': 2,
  'svm.cost': 0.015822122124433957,
  'svm.kernel': 'linear',
  'svm.tolerance': 0.00011253879965272194,
  'task_id': '3',
  'trainsize': 0.6701971869821759,
})
",N/A
2024-10-20,19:19:20,Successive Halving,3,0,Discarded,"Configuration(values={
  'learner_id': 'svm',
  'num.impute.selected.cpo': 'impute.hist',
  'repl': 2,
  'svm.cost': 0.015822122124433957,
  'svm.kernel': 'linear',
  'svm.tolerance': 0.00011253879965272194,
  'task_id': '3',
  'trainsize': 0.6701971869821759,
})
",N/A
2024-10-20,19:19:20,Successive Halving,3,0,Skipped,N/A,No valid configurations after top_k
2024-10-20,19:19:20,Successive Halving,3,1,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,3,2,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,3,3,Skipped,N/A,No valid configurations
2024-10-20,19:19:20,Successive Halving,2,0,Initial configuration,"Configuration(values={
  'learner_id': 'rpart',
  'num.impute.selected.cpo': 'impute.median',
  'repl': 3,
  'rpart.cp': 0.9438407547317145,
  'rpart.maxdepth': 15,
  'rpart.minbucket': 88,
  'rpart.minsplit': 47,
  'task_id': '1049',
  'trainsize': 0.24119295596157586,
})
",N/A
2024-10-20,19:19:20,Successive Halving,2,0,Initial configuration,"Configuration(values={
  'glmnet.alpha': 0.2265139670436469,
  'glmnet.s': 70.88255328483119,
  'learner_id': 'glmnet',
  'num.impute.selected.cpo': 'impute.hist',
  'repl': 9,
  'task_id': '3',
  'trainsize': 0.6538229455365212,
})
",N/A
2024-10-20,19:19:20,Successive Halving,2,0,Discarded,"Configuration(values={
  'glmnet.alpha': 0.2265139670436469,
  'glmnet.s': 70.88255328483119,
  'learner_id': 'glmnet',
  'num.impute.selected.cpo': 'impute.hist',
  'repl': 9,
  'task_id': '3',
  'trainsize': 0.6538229455365212,
})
",N/A
